#----------------------------------------------------------------------------------------------------------------------------
#                                                    Scaled Flux Density (erg/s/cm^2/A)
#                      ======================================================================================================
# Wavelength (A)        30 Myr       300 Myr      500 Myr      700 Myr      1 Gyr       1.25 Gyr     2.25 Gyr      13 Gyr
#----------------------------------------------------------------------------------------------------------------------------
  7039.1298828125     1.06270E+00  1.05637E+00  1.05276E+00  1.04711E+00  1.03369E+00  1.01787E+00  1.01149E+00  9.98923E-01
  7040.7500000000     1.09649E+00  1.08586E+00  1.08054E+00  1.07880E+00  1.07011E+00  1.06628E+00  1.06497E+00  1.05924E+00
  7042.3701171875     1.10106E+00  1.09179E+00  1.08713E+00  1.08716E+00  1.08012E+00  1.08162E+00  1.08245E+00  1.07604E+00
  7044.0000000000     1.08627E+00  1.07749E+00  1.07520E+00  1.07409E+00  1.06621E+00  1.06187E+00  1.06099E+00  1.05325E+00
  7045.6201171875     1.07949E+00  1.06815E+00  1.06815E+00  1.06497E+00  1.05692E+00  1.04686E+00  1.04797E+00  1.04104E+00
  7047.2402343750     1.09770E+00  1.08142E+00  1.08007E+00  1.07897E+00  1.07260E+00  1.06832E+00  1.07144E+00  1.06606E+00
  7048.8598632812     1.10275E+00  1.08706E+00  1.08394E+00  1.08605E+00  1.08149E+00  1.08089E+00  1.08057E+00  1.07516E+00
  7050.4902343750     1.08325E+00  1.07685E+00  1.07619E+00  1.07748E+00  1.07199E+00  1.06817E+00  1.06373E+00  1.05773E+00
  7052.1098632812     1.03209E+00  1.05203E+00  1.05274E+00  1.05028E+00  1.04088E+00  1.02865E+00  1.01406E+00  1.00628E+00
  7053.7299804688     9.82126E-01  1.03437E+00  1.03457E+00  1.02972E+00  1.02075E+00  1.00321E+00  9.67492E-01  9.51800E-01
  7055.3598632812     9.93257E-01  1.04420E+00  1.04078E+00  1.03694E+00  1.03078E+00  1.02133E+00  9.79958E-01  9.53106E-01
  7056.9799804688     1.01426E+00  1.05480E+00  1.04962E+00  1.04683E+00  1.04197E+00  1.03956E+00  1.00547E+00  9.79765E-01
  7058.6098632812     9.99309E-01  1.04714E+00  1.04303E+00  1.03945E+00  1.03341E+00  1.02718E+00  9.90664E-01  9.63997E-01
  7060.2299804688     9.83370E-01  1.03715E+00  1.03332E+00  1.02860E+00  1.01827E+00  1.00529E+00  9.66143E-01  9.34285E-01
  7061.8598632812     9.91245E-01  1.04387E+00  1.03936E+00  1.03484E+00  1.02474E+00  1.01392E+00  9.74838E-01  9.44985E-01
  7063.4902343750     9.96102E-01  1.05791E+00  1.05400E+00  1.05061E+00  1.04115E+00  1.03349E+00  9.92831E-01  9.66551E-01
  7065.1098632812     9.81840E-01  1.06296E+00  1.05746E+00  1.05477E+00  1.04619E+00  1.03640E+00  9.95212E-01  9.70080E-01
  7066.7402343750     9.71776E-01  1.03905E+00  1.03366E+00  1.02867E+00  1.01799E+00  1.00377E+00  9.66442E-01  9.40056E-01
  7068.3701171875     9.79013E-01  1.02242E+00  1.01896E+00  1.01029E+00  9.98718E-01  9.81267E-01  9.45697E-01  9.19767E-01
  7069.9902343750     1.00546E+00  1.03902E+00  1.03718E+00  1.03032E+00  1.02176E+00  1.01041E+00  9.76408E-01  9.54081E-01
  7071.6201171875     1.02159E+00  1.05092E+00  1.04557E+00  1.04328E+00  1.03540E+00  1.03177E+00  1.00266E+00  9.81361E-01
  7073.2500000000     1.01747E+00  1.04835E+00  1.04410E+00  1.04406E+00  1.03683E+00  1.03217E+00  1.00312E+00  9.82651E-01
  7074.8798828125     1.01312E+00  1.04390E+00  1.04208E+00  1.04105E+00  1.03519E+00  1.02906E+00  1.00227E+00  9.82425E-01
  7076.5097656250     1.01310E+00  1.04095E+00  1.03824E+00  1.03505E+00  1.03164E+00  1.02607E+00  1.00276E+00  9.83046E-01
  7078.1401367188     1.02027E+00  1.04502E+00  1.04210E+00  1.03983E+00  1.03623E+00  1.03157E+00  1.00884E+00  9.88681E-01
  7079.7700195312     1.02828E+00  1.04826E+00  1.04484E+00  1.04577E+00  1.04001E+00  1.03808E+00  1.01761E+00  9.96911E-01
  7081.3999023438     1.02605E+00  1.04465E+00  1.03990E+00  1.04125E+00  1.03172E+00  1.03294E+00  1.01436E+00  9.93370E-01
  7083.0297851562     9.99043E-01  1.01886E+00  1.01274E+00  1.01019E+00  9.98423E-01  9.93695E-01  9.73236E-01  9.47488E-01
  7084.6601562500     9.74847E-01  9.96411E-01  9.92480E-01  9.88404E-01  9.74515E-01  9.62643E-01  9.36801E-01  9.10215E-01
  7086.2900390625     9.59463E-01  1.00228E+00  1.00006E+00  9.96206E-01  9.82429E-01  9.75302E-01  9.38805E-01  9.17484E-01
  7087.9199218750     9.39759E-01  1.00307E+00  9.98832E-01  9.95543E-01  9.82639E-01  9.78288E-01  9.31873E-01  9.03205E-01
  7089.5600585938     9.45917E-01  9.97772E-01  9.92195E-01  9.89627E-01  9.77759E-01  9.68877E-01  9.27518E-01  8.93981E-01
  7091.1899414062     9.52315E-01  9.95194E-01  9.91470E-01  9.88974E-01  9.75465E-01  9.66460E-01  9.28870E-01  9.00099E-01
  7092.8198242188     9.49148E-01  9.94156E-01  9.91811E-01  9.88252E-01  9.75354E-01  9.68216E-01  9.29578E-01  9.02530E-01
  7094.4599609375     9.48305E-01  9.93751E-01  9.92270E-01  9.87587E-01  9.75648E-01  9.69319E-01  9.30521E-01  9.01769E-01
  7096.0898437500     9.49858E-01  9.94797E-01  9.90972E-01  9.86654E-01  9.71730E-01  9.68649E-01  9.31003E-01  9.02789E-01
  7097.7202148438     9.56391E-01  1.00391E+00  1.00080E+00  9.97588E-01  9.84272E-01  9.82040E-01  9.42925E-01  9.17270E-01
  7099.3598632812     9.65838E-01  1.02139E+00  1.01777E+00  1.01598E+00  1.00717E+00  1.00175E+00  9.61750E-01  9.36664E-01
  7100.9902343750     9.59565E-01  1.02005E+00  1.01567E+00  1.01411E+00  1.00435E+00  9.96482E-01  9.55300E-01  9.29285E-01
  7102.6298828125     9.56227E-01  1.01584E+00  1.01339E+00  1.01177E+00  1.00356E+00  9.90578E-01  9.46770E-01  9.19212E-01
  7104.2597656250     9.71111E-01  1.02426E+00  1.01979E+00  1.02036E+00  1.01323E+00  1.00303E+00  9.62180E-01  9.35151E-01
  7105.8999023438     9.73564E-01  1.02186E+00  1.01831E+00  1.01866E+00  1.01186E+00  1.00219E+00  9.66104E-01  9.38882E-01
  7107.5400390625     9.68167E-01  1.01220E+00  1.01064E+00  1.00769E+00  1.00001E+00  9.86820E-01  9.53343E-01  9.26692E-01
  7109.1699218750     9.66327E-01  1.01048E+00  1.00921E+00  1.00554E+00  9.98168E-01  9.86366E-01  9.51050E-01  9.27982E-01
  7110.8100585938     9.50989E-01  9.98848E-01  9.98718E-01  9.94059E-01  9.84269E-01  9.71143E-01  9.34266E-01  9.10775E-01
  7112.4501953125     9.54847E-01  9.99651E-01  9.98177E-01  9.93423E-01  9.82616E-01  9.72568E-01  9.36785E-01  9.15678E-01
  7114.0898437500     9.68175E-01  1.00864E+00  1.00472E+00  9.99885E-01  9.91626E-01  9.86830E-01  9.53253E-01  9.34286E-01
  7115.7202148438     9.74709E-01  1.01073E+00  1.00593E+00  1.00203E+00  9.95077E-01  9.91357E-01  9.61746E-01  9.41174E-01
  7117.3598632812     9.75745E-01  1.01054E+00  1.00687E+00  1.00348E+00  9.95534E-01  9.89465E-01  9.61671E-01  9.41210E-01
  7119.0000000000     9.75033E-01  1.00739E+00  1.00475E+00  1.00056E+00  9.91875E-01  9.84267E-01  9.58440E-01  9.38449E-01
  7120.6401367188     9.71854E-01  1.00483E+00  1.00037E+00  9.96771E-01  9.87745E-01  9.77901E-01  9.53315E-01  9.32586E-01
  7122.2797851562     9.65965E-01  1.00223E+00  9.98461E-01  9.95293E-01  9.85263E-01  9.73782E-01  9.45235E-01  9.23313E-01
  7123.9199218750     9.51883E-01  1.00897E+00  1.00901E+00  1.00769E+00  9.99419E-01  9.88271E-01  9.47869E-01  9.26540E-01
  7125.5600585938     9.25117E-01  1.00173E+00  1.00297E+00  1.00172E+00  9.90623E-01  9.81079E-01  9.27622E-01  8.93806E-01
  7127.2001953125     9.31656E-01  1.00145E+00  1.00288E+00  9.99668E-01  9.90470E-01  9.78944E-01  9.27534E-01  8.90751E-01
  7128.8398437500     9.34056E-01  9.99790E-01  9.99823E-01  9.96499E-01  9.87800E-01  9.75676E-01  9.26669E-01  8.93175E-01
  7130.4902343750     9.16574E-01  9.85426E-01  9.83397E-01  9.78565E-01  9.67682E-01  9.52753E-01  9.01498E-01  8.66731E-01
  7132.1298828125     9.21551E-01  9.92570E-01  9.92792E-01  9.86781E-01  9.78784E-01  9.64537E-01  9.09604E-01  8.76842E-01
  7133.7700195312     9.38503E-01  1.00740E+00  1.00667E+00  1.00315E+00  9.97123E-01  9.92274E-01  9.39346E-01  9.08851E-01
  7135.4101562500     9.41227E-01  1.00994E+00  1.01018E+00  1.00989E+00  1.00278E+00  1.00043E+00  9.50199E-01  9.18710E-01
  7137.0600585938     9.44944E-01  1.01315E+00  1.01437E+00  1.01554E+00  1.00849E+00  1.00635E+00  9.53800E-01  9.22184E-01
  7138.7001953125     9.39070E-01  1.00844E+00  1.00900E+00  1.01005E+00  1.00336E+00  9.97831E-01  9.43400E-01  9.09125E-01
  7140.3398437500     9.41887E-01  1.00734E+00  1.00721E+00  1.00634E+00  1.00133E+00  9.95080E-01  9.45703E-01  9.13065E-01
  7141.9902343750     9.49607E-01  1.01011E+00  1.00932E+00  1.00817E+00  1.00641E+00  1.00214E+00  9.53691E-01  9.24477E-01
  7143.6298828125     9.49101E-01  1.00836E+00  1.00824E+00  1.00599E+00  1.00230E+00  9.98021E-01  9.50701E-01  9.21073E-01
  7145.2797851562     9.51614E-01  1.00815E+00  1.00634E+00  1.00342E+00  9.98774E-01  9.96029E-01  9.51455E-01  9.18588E-01
  7146.9199218750     9.40488E-01  9.96329E-01  9.91523E-01  9.86026E-01  9.79158E-01  9.76624E-01  9.33500E-01  8.93499E-01
  7148.5698242188     9.27807E-01  9.86888E-01  9.81367E-01  9.73003E-01  9.65392E-01  9.58134E-01  9.13772E-01  8.74460E-01
  7150.2099609375     9.39629E-01  9.97409E-01  9.94949E-01  9.88906E-01  9.84718E-01  9.78396E-01  9.33724E-01  9.03398E-01
  7151.8598632812     9.57086E-01  1.01045E+00  1.00853E+00  1.00833E+00  1.00701E+00  1.00215E+00  9.58768E-01  9.32316E-01
  7153.5097656250     9.65534E-01  1.01598E+00  1.01457E+00  1.01618E+00  1.01399E+00  1.01334E+00  9.70731E-01  9.44642E-01
  7155.1601562500     9.54774E-01  1.00422E+00  1.00653E+00  1.00710E+00  1.00205E+00  9.98780E-01  9.57658E-01  9.31314E-01
  7156.7998046875     9.58065E-01  1.01304E+00  1.01452E+00  1.01533E+00  1.01517E+00  1.01196E+00  9.67646E-01  9.45614E-01
  7158.4501953125     9.52666E-01  1.01127E+00  1.01213E+00  1.01284E+00  1.01140E+00  1.01089E+00  9.62598E-01  9.37222E-01
  7160.1000976562     9.48673E-01  1.00489E+00  1.00705E+00  1.00663E+00  1.00448E+00  9.98959E-01  9.52375E-01  9.22778E-01
  7161.7500000000     9.58192E-01  1.00971E+00  1.00906E+00  1.00877E+00  1.00815E+00  1.00421E+00  9.61315E-01  9.34253E-01
  7163.3999023438     9.42523E-01  9.91809E-01  9.85251E-01  9.81508E-01  9.76636E-01  9.75584E-01  9.35890E-01  9.05285E-01
  7165.0498046875     9.26347E-01  9.75782E-01  9.69991E-01  9.61211E-01  9.55575E-01  9.45247E-01  9.05172E-01  8.76374E-01
  7166.7001953125     9.46249E-01  9.99593E-01  9.98435E-01  9.93061E-01  9.92415E-01  9.83502E-01  9.38718E-01  9.17513E-01
  7168.3500976562     9.60668E-01  1.01488E+00  1.01467E+00  1.01511E+00  1.01749E+00  1.01315E+00  9.67081E-01  9.44284E-01
  7170.0000000000     9.61780E-01  1.01125E+00  1.01250E+00  1.01343E+00  1.01422E+00  1.00962E+00  9.70083E-01  9.42779E-01
  7171.6499023438     9.67635E-01  1.01665E+00  1.01778E+00  1.01887E+00  1.02011E+00  1.01640E+00  9.80674E-01  9.56845E-01
  7173.2998046875     9.70109E-01  1.02243E+00  1.02076E+00  1.02321E+00  1.02599E+00  1.02444E+00  9.88122E-01  9.63424E-01
  7174.9501953125     9.63865E-01  1.01302E+00  1.01186E+00  1.01185E+00  1.00778E+00  1.00292E+00  9.68734E-01  9.40115E-01
  7176.6098632812     9.60061E-01  1.00793E+00  1.00704E+00  1.00495E+00  1.00329E+00  9.93696E-01  9.58423E-01  9.32514E-01
  7178.2597656250     9.67323E-01  1.01396E+00  1.00994E+00  1.00986E+00  1.01447E+00  1.00776E+00  9.70326E-01  9.47956E-01
  7179.9101562500     9.49016E-01  9.95411E-01  9.91317E-01  9.88876E-01  9.86398E-01  9.77195E-01  9.43413E-01  9.16829E-01
  7181.5600585938     9.42818E-01  9.87087E-01  9.81647E-01  9.76851E-01  9.75395E-01  9.61331E-01  9.29371E-01  9.03634E-01
  7183.2202148438     9.71962E-01  1.01153E+00  1.00698E+00  1.00397E+00  1.00225E+00  1.00029E+00  9.68332E-01  9.48680E-01
  7184.8701171875     9.68619E-01  1.01053E+00  1.00723E+00  1.00663E+00  1.00555E+00  1.00750E+00  9.72605E-01  9.51191E-01
  7186.5297851562     9.44763E-01  9.91319E-01  9.85918E-01  9.81485E-01  9.78268E-01  9.75539E-01  9.36971E-01  9.09141E-01
  7188.1801757812     9.35983E-01  9.82053E-01  9.76626E-01  9.71330E-01  9.67555E-01  9.57412E-01  9.16660E-01  8.86348E-01
  7189.8398437500     9.50319E-01  9.91517E-01  9.87839E-01  9.84275E-01  9.80145E-01  9.72875E-01  9.35473E-01  9.10037E-01
  7191.4902343750     9.55618E-01  9.96630E-01  9.93047E-01  9.90943E-01  9.88738E-01  9.84819E-01  9.52165E-01  9.29632E-01
  7193.1499023438     9.57399E-01  9.91895E-01  9.88480E-01  9.83812E-01  9.80984E-01  9.72900E-01  9.42860E-01  9.19654E-01
  7194.8100585938     9.62894E-01  1.00032E+00  9.96913E-01  9.91682E-01  9.91714E-01  9.85729E-01  9.52699E-01  9.34993E-01
  7196.4599609375     9.48363E-01  9.98565E-01  9.93184E-01  9.90755E-01  9.88164E-01  9.84852E-01  9.46349E-01  9.25550E-01
  7198.1201171875     9.46105E-01  1.00063E+00  9.97601E-01  9.95932E-01  9.91231E-01  9.88869E-01  9.49282E-01  9.27309E-01
  7199.7797851562     9.53476E-01  1.00489E+00  1.00547E+00  1.00230E+00  9.99038E-01  9.98407E-01  9.60126E-01  9.39708E-01
  7201.4399414062     9.48538E-01  9.99389E-01  9.94994E-01  9.89849E-01  9.88745E-01  9.90326E-01  9.51360E-01  9.25765E-01
  7203.0898437500     9.58711E-01  1.00630E+00  1.00297E+00  9.97080E-01  9.93308E-01  1.00000E+00  9.60566E-01  9.34984E-01
  7204.7500000000     9.61429E-01  1.00752E+00  1.00620E+00  1.00356E+00  1.00331E+00  1.01216E+00  9.74341E-01  9.51678E-01
  7206.4101562500     9.33338E-01  9.82257E-01  9.76894E-01  9.72018E-01  9.66491E-01  9.66165E-01  9.28783E-01  8.99549E-01
  7208.0698242188     9.23984E-01  9.77610E-01  9.73320E-01  9.64826E-01  9.56482E-01  9.49264E-01  9.08569E-01  8.77894E-01
  7209.7299804688     9.50272E-01  9.98605E-01  9.97208E-01  9.92285E-01  9.89598E-01  9.87278E-01  9.45895E-01  9.20606E-01
  7211.3901367188     9.69045E-01  1.00982E+00  1.00749E+00  1.00692E+00  1.00904E+00  1.01352E+00  9.74100E-01  9.54859E-01
  7213.0498046875     9.55396E-01  9.97568E-01  9.95933E-01  9.95211E-01  9.95318E-01  9.97292E-01  9.60673E-01  9.41008E-01
  7214.7099609375     9.45913E-01  9.91756E-01  9.89513E-01  9.85071E-01  9.85175E-01  9.83061E-01  9.49070E-01  9.29917E-01
  7216.3798828125     9.57416E-01  1.00064E+00  9.97485E-01  9.94019E-01  9.98597E-01  9.96955E-01  9.61468E-01  9.43530E-01
  7218.0400390625     9.71131E-01  1.01012E+00  1.00390E+00  1.00115E+00  1.00506E+00  1.01082E+00  9.78576E-01  9.64188E-01
  7219.7001953125     9.66281E-01  1.00307E+00  9.96281E-01  9.93409E-01  9.95576E-01  1.00132E+00  9.70191E-01  9.54673E-01
  7221.3598632812     9.55822E-01  9.94365E-01  9.89112E-01  9.84729E-01  9.86612E-01  9.88602E-01  9.60464E-01  9.44471E-01
  7223.0200195312     9.47382E-01  9.93142E-01  9.89006E-01  9.82035E-01  9.83261E-01  9.84931E-01  9.58517E-01  9.44497E-01
  7224.6899414062     9.63376E-01  1.00339E+00  9.98460E-01  9.93457E-01  9.96276E-01  1.00176E+00  9.75084E-01  9.62812E-01
  7226.3500976562     9.81293E-01  1.01323E+00  1.00886E+00  1.00800E+00  1.01038E+00  1.01793E+00  9.89423E-01  9.75720E-01
  7228.0200195312     9.73014E-01  1.00678E+00  1.00385E+00  1.00417E+00  1.00711E+00  1.01064E+00  9.80801E-01  9.64169E-01
  7229.6801757812     9.71454E-01  1.00846E+00  1.00526E+00  1.00410E+00  1.00626E+00  1.00886E+00  9.81577E-01  9.62829E-01
  7231.3500976562     9.80214E-01  1.02049E+00  1.01911E+00  1.01915E+00  1.02203E+00  1.02807E+00  9.99771E-01  9.81614E-01
  7233.0097656250     9.87478E-01  1.02296E+00  1.02286E+00  1.02466E+00  1.02847E+00  1.03582E+00  1.00852E+00  9.90665E-01
  7234.6801757812     9.85469E-01  1.02044E+00  1.01866E+00  1.01939E+00  1.02051E+00  1.02717E+00  1.00268E+00  9.88147E-01
  7236.3398437500     9.73247E-01  1.01505E+00  1.01214E+00  1.01236E+00  1.01297E+00  1.01280E+00  9.87568E-01  9.72074E-01
  7238.0097656250     9.79158E-01  1.00989E+00  1.00745E+00  1.00889E+00  1.00849E+00  1.00806E+00  9.87397E-01  9.70157E-01
  7239.6801757812     9.77906E-01  1.00647E+00  1.00585E+00  1.00520E+00  1.00752E+00  1.00710E+00  9.86105E-01  9.70960E-01
  7241.3398437500     9.88037E-01  1.01499E+00  1.01366E+00  1.01284E+00  1.01901E+00  1.01999E+00  9.96840E-01  9.84161E-01
  7243.0097656250     9.84823E-01  1.01223E+00  1.01131E+00  1.01089E+00  1.01519E+00  1.01624E+00  9.91574E-01  9.78205E-01
  7244.6801757812     9.72522E-01  1.00003E+00  9.97252E-01  9.98311E-01  9.99805E-01  9.97184E-01  9.74005E-01  9.55853E-01
  7246.3500976562     9.93334E-01  1.00845E+00  1.00628E+00  1.00596E+00  1.00862E+00  1.00562E+00  9.90623E-01  9.75681E-01
  7248.0200195312     1.01151E+00  1.02086E+00  1.01857E+00  1.01974E+00  1.02177E+00  1.02570E+00  1.01370E+00  1.00318E+00
  7249.6801757812     9.91572E-01  1.00772E+00  1.00422E+00  1.00537E+00  1.00737E+00  1.00992E+00  9.93950E-01  9.82385E-01
  7251.3500976562     9.69055E-01  9.95994E-01  9.96699E-01  9.95321E-01  9.95806E-01  9.93750E-01  9.70002E-01  9.56339E-01
  7253.0200195312     9.74542E-01  1.00199E+00  1.00630E+00  1.00472E+00  1.00688E+00  1.00677E+00  9.80462E-01  9.68733E-01
  7254.6899414062     9.93969E-01  1.00844E+00  1.01278E+00  1.01074E+00  1.01189E+00  1.01379E+00  9.94329E-01  9.82148E-01
  7256.3598632812     1.00370E+00  1.01545E+00  1.01746E+00  1.01622E+00  1.02025E+00  1.02729E+00  1.00893E+00  9.97742E-01
  7258.0400390625     1.00138E+00  1.02041E+00  1.01821E+00  1.02064E+00  1.02702E+00  1.03632E+00  1.01418E+00  1.00500E+00
  7259.7099609375     9.83980E-01  1.00308E+00  1.00146E+00  1.00311E+00  1.00430E+00  1.00688E+00  9.89972E-01  9.78886E-01
  7261.3798828125     9.70222E-01  9.85248E-01  9.84450E-01  9.82895E-01  9.81531E-01  9.76293E-01  9.62044E-01  9.46986E-01
  7263.0498046875     9.86936E-01  1.00201E+00  1.00314E+00  1.00077E+00  1.00064E+00  9.98954E-01  9.86847E-01  9.80058E-01
  7264.7202148438     9.94766E-01  1.01446E+00  1.01546E+00  1.01546E+00  1.01838E+00  1.02095E+00  1.00796E+00  1.00550E+00
  7266.3999023438     1.01018E+00  1.02073E+00  1.02048E+00  1.02255E+00  1.02506E+00  1.02904E+00  1.01869E+00  1.01183E+00
  7268.0698242188     1.01233E+00  1.02206E+00  1.02119E+00  1.02368E+00  1.02595E+00  1.02956E+00  1.02096E+00  1.01397E+00
  7269.7402343750     9.95038E-01  1.01427E+00  1.01377E+00  1.01600E+00  1.02036E+00  1.02223E+00  1.00881E+00  1.00109E+00
  7271.4199218750     9.88250E-01  1.00873E+00  1.00650E+00  1.00659E+00  1.00991E+00  1.01047E+00  9.97910E-01  9.89594E-01
  7273.0898437500     9.95680E-01  1.00826E+00  1.00913E+00  1.00773E+00  1.01482E+00  1.01330E+00  1.00442E+00  9.97431E-01
  7274.7700195312     1.00952E+00  1.01073E+00  1.01125E+00  1.01127E+00  1.01519E+00  1.01754E+00  1.01229E+00  1.00697E+00
  7276.4399414062     1.00751E+00  1.01087E+00  1.01243E+00  1.01397E+00  1.01793E+00  1.02280E+00  1.01396E+00  1.00948E+00
  7278.1201171875     1.00204E+00  1.00518E+00  1.00782E+00  1.01001E+00  1.01310E+00  1.01510E+00  1.00380E+00  9.98152E-01
  7279.7900390625     9.91260E-01  1.00293E+00  1.00623E+00  1.00644E+00  1.00809E+00  1.00804E+00  9.95705E-01  9.92126E-01
  7281.4702148438     9.73602E-01  9.90470E-01  9.92422E-01  9.93095E-01  9.94106E-01  9.90265E-01  9.76922E-01  9.73282E-01
  7283.1499023438     9.74764E-01  9.78176E-01  9.80008E-01  9.77710E-01  9.76010E-01  9.69400E-01  9.60719E-01  9.55461E-01
  7284.8198242188     9.93560E-01  9.86815E-01  9.89626E-01  9.87254E-01  9.85851E-01  9.81216E-01  9.74173E-01  9.69462E-01
  7286.5000000000     1.00229E+00  9.97438E-01  9.99600E-01  9.98363E-01  9.98479E-01  9.98874E-01  9.92397E-01  9.91036E-01
  7288.1801757812     9.86811E-01  9.83682E-01  9.82948E-01  9.79846E-01  9.75475E-01  9.76188E-01  9.71872E-01  9.68497E-01
  7289.8598632812     9.68643E-01  9.74793E-01  9.76788E-01  9.71545E-01  9.61152E-01  9.58721E-01  9.51196E-01  9.50530E-01
  7291.5400390625     9.67651E-01  9.72670E-01  9.76199E-01  9.73615E-01  9.61967E-01  9.55611E-01  9.45572E-01  9.41313E-01
  7293.2202148438     9.88785E-01  9.84101E-01  9.84868E-01  9.82039E-01  9.71909E-01  9.64649E-01  9.64182E-01  9.58360E-01
  7294.8999023438     1.01839E+00  1.00744E+00  1.00703E+00  1.00547E+00  1.00189E+00  1.00212E+00  1.00596E+00  1.00552E+00
  7296.5800781250     1.02380E+00  1.01622E+00  1.01696E+00  1.01905E+00  1.01829E+00  1.02322E+00  1.02600E+00  1.02864E+00
  7298.2597656250     1.00487E+00  1.00697E+00  1.00791E+00  1.00944E+00  1.00777E+00  1.00947E+00  1.01041E+00  1.01018E+00
  7299.9399414062     1.00151E+00  1.00313E+00  1.00158E+00  1.00274E+00  1.00304E+00  1.00309E+00  1.00628E+00  1.00492E+00
  7301.6201171875     1.00545E+00  1.00768E+00  1.00703E+00  1.00841E+00  1.00844E+00  1.00892E+00  1.01435E+00  1.01524E+00
  7303.2998046875     1.01044E+00  1.01176E+00  1.01100E+00  1.01294E+00  1.01793E+00  1.01770E+00  1.02078E+00  1.02204E+00
  7304.9799804688     1.01236E+00  1.01288E+00  1.00812E+00  1.01073E+00  1.01479E+00  1.01895E+00  1.02363E+00  1.02467E+00
  7306.6601562500     1.00241E+00  9.98707E-01  9.91942E-01  9.94628E-01  9.94101E-01  9.96870E-01  1.00595E+00  1.00613E+00
  7308.3500976562     9.93803E-01  9.94468E-01  9.88413E-01  9.87875E-01  9.89720E-01  9.89589E-01  1.00134E+00  1.00496E+00
  7310.0297851562     9.95954E-01  9.97940E-01  9.91851E-01  9.90965E-01  9.94874E-01  9.96014E-01  1.00371E+00  1.00901E+00
  7311.7099609375     1.00068E+00  9.97169E-01  9.94217E-01  9.93407E-01  9.96992E-01  9.95759E-01  1.00225E+00  1.00568E+00
  7313.3999023438     1.01329E+00  1.00799E+00  1.00653E+00  1.00847E+00  1.01416E+00  1.01456E+00  1.02152E+00  1.02737E+00
  7315.0800781250     1.00930E+00  1.01040E+00  1.00925E+00  1.01301E+00  1.01736E+00  1.01941E+00  1.02243E+00  1.02721E+00
  7316.7597656250     1.00123E+00  1.00531E+00  1.00705E+00  1.00935E+00  1.01276E+00  1.01216E+00  1.01213E+00  1.01474E+00
  7318.4501953125     1.01204E+00  1.00703E+00  1.00807E+00  1.00835E+00  1.01102E+00  1.01077E+00  1.01667E+00  1.01884E+00
  7320.1298828125     1.01805E+00  1.00862E+00  1.00869E+00  1.00776E+00  1.00709E+00  1.01065E+00  1.02228E+00  1.02729E+00
  7321.8198242188     1.01250E+00  1.01015E+00  1.01301E+00  1.01307E+00  1.01367E+00  1.01781E+00  1.02240E+00  1.02880E+00
  7323.5097656250     9.99588E-01  1.00286E+00  1.00640E+00  1.00644E+00  1.00732E+00  1.00680E+00  1.00719E+00  1.01257E+00
  7325.1899414062     9.99637E-01  9.93928E-01  9.92441E-01  9.88509E-01  9.83958E-01  9.80837E-01  9.86453E-01  9.82183E-01
  7326.8798828125     1.01819E+00  1.00109E+00  1.00021E+00  9.95772E-01  9.93609E-01  9.92306E-01  1.00122E+00  9.97992E-01
  7328.5698242188     1.02601E+00  1.00901E+00  1.00880E+00  1.00800E+00  1.00992E+00  1.01186E+00  1.02203E+00  1.02902E+00
  7330.2500000000     1.01510E+00  1.00725E+00  1.00670E+00  1.00683E+00  1.00594E+00  1.00716E+00  1.01736E+00  1.02613E+00
  7331.9399414062     1.01836E+00  1.00846E+00  1.01038E+00  1.01040E+00  1.00938E+00  1.01205E+00  1.01851E+00  1.02596E+00
  7333.6298828125     1.02105E+00  1.00678E+00  1.00940E+00  1.01052E+00  1.01159E+00  1.01335E+00  1.02287E+00  1.02957E+00
  7335.3198242188     1.03379E+00  1.01466E+00  1.01485E+00  1.01771E+00  1.01921E+00  1.02176E+00  1.03684E+00  1.04464E+00
  7337.0097656250     1.04058E+00  1.02164E+00  1.02133E+00  1.02626E+00  1.02666E+00  1.03249E+00  1.04769E+00  1.05910E+00
  7338.7001953125     1.04573E+00  1.01764E+00  1.01952E+00  1.02645E+00  1.03000E+00  1.03376E+00  1.05055E+00  1.06022E+00
  7340.3901367188     1.04778E+00  1.01895E+00  1.02215E+00  1.02762E+00  1.03345E+00  1.03676E+00  1.05670E+00  1.06732E+00
  7342.0800781250     1.02866E+00  1.01336E+00  1.01592E+00  1.02106E+00  1.02518E+00  1.02926E+00  1.04271E+00  1.05296E+00
  7343.7700195312     1.00621E+00  9.95834E-01  9.99644E-01  1.00377E+00  1.00234E+00  1.00368E+00  1.01188E+00  1.01547E+00
  7345.4599609375     1.02173E+00  9.99760E-01  1.00108E+00  1.00428E+00  1.00328E+00  1.00422E+00  1.01950E+00  1.02228E+00
  7347.1499023438     1.03928E+00  1.01320E+00  1.01413E+00  1.01930E+00  1.02112E+00  1.02307E+00  1.04271E+00  1.05172E+00
  7348.8398437500     1.03336E+00  1.00866E+00  1.01232E+00  1.01765E+00  1.01870E+00  1.02165E+00  1.04017E+00  1.04832E+00
  7350.5400390625     1.01811E+00  9.92963E-01  9.96703E-01  9.99587E-01  9.99483E-01  9.98054E-01  1.01502E+00  1.02137E+00
